dialogue_id,group,source_quality_flag,source_quality_issue,turn_id,turn,speaker_id,n_chars,n_words,lexical_entropy,mattr,surprisal_mean,surprisal_sent_max,sem_dist_partner,sem_dist_self,CR01_avg,CR02_avg,CR03_avg,cr_turn_composite,ct_analysis,ct_evaluation,ct_reasoning,ct_composite,CR01_R1,CR01_R2,CR02_R1,CR02_R2,CR03_R1,CR03_R2,CT01_R1,CT01_R2,CT02_R1,CT02_R2,CT03_R1,CT03_R2,self_novelty,delta_surprisal,peak_break,sem_dist_partner_truncate,sem_dist_self_truncate,self_novelty_truncate,self_novelty_z,delta_surprisal_z
TA037,AI,False,none,TA037_T11,11,S01,90,53,3.5726298193492685,0.9454545454545452,4.005050664805636,4.005050664805636,0.3914570105485502,0.4139627009677555,1.5,2.0,1.5,5.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3,3,3,3,3,3,0.2918814024632774,-0.8610933631692346,-0.8610933631692346,0.3914570105485502,0.4139627009677555,0.2918814024632774,-0.6036690681684972,-0.8996689717818396
TA037,AI,False,none,TA037_T13,13,S01,12,7,1.945910149055313,1.0,3.335364635501589,3.335364635501589,0.5950689231896689,0.6310523506457336,,,,,1.0,1.0,1.0,1.0,,,,,,,1,1,1,1,1,1,0.4783308432207529,-0.6696860293040472,-1.5307793924732818,0.5950689231896689,0.6310523506457336,0.4783308432207529,1.1357184967980427,-0.7210880717760065
TA039,AI,False,none,TA039_T1,1,S01,66,40,3.0194865923472523,0.829032258064516,2.994973042036129,2.994973042036129,,,1.5,2.0,1.5,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,1,1,1,1,,,,,,,,
TA039,AI,False,none,TA039_T3,3,S01,236,121,4.105031727852566,0.9732142857142856,2.546108883292173,2.95335682744489,0.3193628979429701,0.3030752870504237,3.0,2.5,1.5,7.0,2.5,3.0,4.0,3.17,3.0,3.0,2.0,3.0,2.0,1.0,2,3,3,3,4,4,0.3030752870504237,-0.4488641587439561,-0.4488641587439561,0.3193628979429701,0.3030752870504237,0.3030752870504237,0.9106822282300997,-0.6450220903137885
TA039,AI,False,none,TA039_T5,5,S01,237,117,4.073879913280752,0.9537037037037038,1.9769114268904235,2.1439564697555564,0.1619717198259239,0.1624836726749622,3.0,2.5,2.0,7.5,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4,4,4,4,4,4,0.1624836726749622,-0.5691974564017495,-1.0180616151457056,0.1619717198259239,0.1624836726749622,0.1624836726749622,-0.7909963297828863,-0.771064501423798
TA039,AI,False,none,TA039_T7,7,S01,215,117,3.91255325559402,0.926851851851852,2.8225493606765504,3.280977706424892,0.2440355618336991,0.2409509140557384,3.0,2.5,2.0,7.5,2.5,3.0,4.0,3.17,3.0,3.0,2.0,3.0,2.0,2.0,3,2,3,3,4,4,0.2409509140557384,0.8456379337861268,-0.1724236813595787,0.2440355618336991,0.2409509140557384,0.2409509140557384,0.15874752768149927,0.7108965797907115
TA039,AI,False,none,TA039_T9,9,S01,35,20,2.6491586832740186,0.881818181818182,4.334168636798859,4.334168636798859,0.3568048011049003,0.3551071317686814,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2,2,2,2,2,0.2854421547898415,1.5116192761223086,1.33919559476273,0.3568048011049003,0.3551071317686814,0.2854421547898415,0.6972561059700159,1.4084748542683947
TA039,AI,False,none,TA039_T11,11,S01,20,14,2.4410152780267027,0.9,4.0083943724632265,4.0083943724632265,0.4179546940003417,0.3884766046525267,1.0,1.0,2.0,4.0,2.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,2.0,2.0,2,2,2,1,1,1,0.3351265476998453,-0.3257742643356325,-0.3257742643356325,0.4179546940003417,0.3884766046525267,0.3351265476998453,1.2986210341588091,-0.5160922980079032
TA039,AI,False,none,TA039_T13,13,S01,343,180,4.471201834694981,0.949122807017544,2.4666262586173424,3.1817850620718673,0.1481129575272698,0.4597686962024061,3.0,2.0,2.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4,4,4,4,4,4,0.1296800312780797,-1.541768113845884,-1.8675423781815168,0.1481129575272698,0.4597686962024061,0.1296800312780797,-1.1880417256821525,-1.7897779666503244
TA039,AI,False,none,TA039_T15,15,S01,188,100,4.0035601086013255,0.9802197802197804,2.601714909665022,2.69890502367068,0.2439789919005676,0.1866043130364416,3.0,2.0,2.0,7.0,3.0,3.0,3.5,3.17,3.0,3.0,2.0,2.0,2.0,2.0,3,3,3,3,3,4,0.1866043130364416,0.1350886510476794,-1.7324537271338372,0.2439789919005676,0.1866043130364416,0.1866043130364416,-0.4990473633313275,-0.033364124038187476
TA039,AI,False,none,TA039_T17,17,S01,187,100,3.731601778754284,0.945054945054945,3.1047763358092024,3.603977337133053,0.3831483892173889,0.3063724822070272,3.0,2.0,2.0,7.0,3.0,3.0,4.0,3.33,3.0,3.0,2.0,2.0,2.0,2.0,3,3,3,3,4,4,0.2792125273591883,0.5030614261441806,-1.2293923009896566,0.3831483892173889,0.3063724822070272,0.2792125273591883,0.6218545717444987,0.3520668140210458
TA039,AI,False,none,TA039_T19,19,S01,222,116,4.086443555891521,0.9682242990654204,2.649987965907562,3.4172738751067833,0.2564628661110651,0.3112210396702494,3.0,2.0,2.0,7.0,4.0,3.5,4.0,3.83,3.0,3.0,2.0,2.0,2.0,2.0,4,4,3,4,4,4,0.2579396626451095,-0.4547883699016406,-1.6841806708912972,0.2564628661110651,0.3112210396702494,0.2579396626451095,0.364374224056158,-0.6512273707538117
TA039,AI,False,none,TA039_T21,21,S01,212,112,3.9025131906325536,0.9708737864077672,2.589611024952319,2.933710182993076,0.3430958916200788,0.3331933296868054,3.0,3.0,2.0,8.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,4,4,0.2599276346368089,-0.0603769409552428,-1.74455761184654,0.3430958916200788,0.3331933296868054,0.2599276346368089,0.38843603832035006,-0.23810341885213687
TA039,AI,False,none,TA039_T23,23,S01,218,112,4.0606046456139815,0.9495145631067964,2.1428877848370504,2.454256887547672,0.1971910926215793,0.241144128073739,3.0,3.0,1.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,4,4,4,4,4,4,0.2218981996493854,-0.4467232401152685,-2.191280851961809,0.1971910926215793,0.241144128073739,0.2218981996493854,-0.07186078933128844,-0.6427795975773432
TA039,AI,False,none,TA039_T25,25,S01,259,143,4.016157863925753,0.9597014925373136,2.1745454334024967,2.9726413901035604,0.1841959170561846,0.2080902258902575,3.0,3.0,2.0,8.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,4,4,0.1654249551641105,0.0316576485654462,-2.1596232033963623,0.1841959170561846,0.2080902258902575,0.1654249551641105,-0.755395932368883,-0.14170232460392024
TA039,AI,False,none,TA039_T27,27,S01,191,98,3.997775978467981,0.9775280898876404,2.4884929272914262,3.093688753518191,0.2466714857652232,0.2060024862989384,3.0,2.5,2.0,7.5,3.0,3.0,4.0,3.33,3.0,3.0,3.0,2.0,2.0,2.0,3,3,3,3,4,4,0.1569305819303057,0.3139474938889295,-1.8456757095074328,0.2466714857652232,0.2060024862989384,0.1569305819303057,-0.8582092677156312,0.1539805281807519
TA039,AI,False,none,TA039_T29,29,S01,263,138,4.172064985452147,0.9224806201550388,2.3821909898934654,3.6237031880479593,0.2098610794948918,0.1834340734078463,3.0,2.5,2.0,7.5,4.0,3.5,3.5,3.67,3.0,3.0,2.0,3.0,2.0,2.0,4,4,3,4,3,4,0.110071798239531,-0.1063019373979607,-1.9519776469053935,0.2098610794948918,0.1834340734078463,0.110071798239531,-1.4253738729118661,-0.28620728864153
TA039,AI,False,none,TA039_T31,31,S01,104,52,3.626470567184228,0.9953488372093022,3.0430325412909025,3.1750339973415875,0.3330898698938823,0.208843999362383,2.0,3.0,2.0,7.0,2.0,2.0,1.5,1.83,2.0,2.0,3.0,3.0,2.0,2.0,2,2,2,2,1,2,0.1445048526901747,0.660841551397437,-1.2911360955079565,0.3330898698938823,0.208843999362383,0.1445048526901747,-1.0086065521449679,0.5173326863876022
TA039,AI,False,none,TA039_T33,33,S01,17,13,2.2450352741261774,0.875,5.666037700392983,5.666037700392983,0.5441343762472063,0.588099666718123,1.0,1.0,2.0,4.0,1.5,1.0,1.0,1.17,1.0,1.0,1.0,1.0,2.0,2.0,1,2,1,1,1,1,0.4060915544486352,2.6230051591020804,1.331869063594124,0.5441343762472063,0.588099666718123,0.4060915544486352,2.1575601031075737,2.5725895182142375
TA045,AI,False,none,TA045_T1,1,S01,79,40,2.91724505198931,0.8516129032258064,2.2748047359268733,2.461818106472492,,,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,1,,,,,,,,
TA045,AI,False,none,TA045_T3,3,S01,223,116,4.024068902887005,0.9373831775700936,3.2618329751388573,3.3786331413457025,0.1604941628189273,0.249943834200817,3.0,3.0,2.0,8.0,3.0,3.0,4.0,3.33,3.0,3.0,3.0,3.0,2.0,2.0,3,3,3,3,4,4,0.249943834200817,0.987028239211984,0.987028239211984,0.1604941628189273,0.249943834200817,0.249943834200817,1.6744422995050834,1.5385580663493803
TA045,AI,False,none,TA045_T5,5,S01,185,100,3.9159197001127626,0.943956043956044,2.45804468217651,2.730437950908284,0.1928143471526089,0.1024066053677827,3.0,2.5,1.0,6.5,4.0,3.5,4.0,3.83,3.0,3.0,3.0,2.0,1.0,1.0,4,4,4,3,4,4,0.1024066053677827,-0.8037882929623472,-0.8037882929623472,0.1928143471526089,0.1024066053677827,0.1024066053677827,-0.8699679650376952,-1.5092593847122986
TA045,AI,False,none,TA045_T7,7,S01,254,133,4.101730141147375,0.9370967741935488,3.2110539654323302,3.90690136389176,0.1358022241871155,0.1311846458991904,3.0,2.5,1.0,6.5,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,4,4,4,4,4,4,0.1311846458991904,0.7530092832558202,-0.050779009706527,0.1358022241871155,0.1311846458991904,0.1311846458991904,-0.373665151837866,1.1402777037170133
TA045,AI,False,none,TA045_T9,9,S01,215,116,4.130746316190207,0.9429906542056076,3.224928637684063,3.663227140903473,0.2148341764212299,0.1021069064619148,2.5,2.0,1.0,5.5,5.0,4.0,4.0,4.33,3.0,2.0,2.0,2.0,1.0,1.0,5,5,4,4,4,4,0.1021069064619148,0.0138746722517328,-0.0369043374547941,0.2148341764212299,0.1021069064619148,0.1021069064619148,-0.8751365382743901,-0.11766654999542903
TA045,AI,False,none,TA045_T11,11,S01,227,120,3.876223422272507,0.931531531531532,3.0458538625531526,3.277916402379806,0.2113172143493547,0.1506548445752508,2.5,2.0,1.0,5.5,4.5,4.0,4.0,4.17,3.0,2.0,2.0,2.0,1.0,1.0,5,4,4,4,4,4,0.1159214076529946,-0.1790747751309105,-0.2159791125857046,0.2113172143493547,0.1506548445752508,0.1159214076529946,-0.6368932222778535,-0.4460501014871683
TA045,AI,False,none,TA045_T13,13,S01,273,138,4.349662585646776,0.9767441860465116,3.335192575119436,3.611033774044534,0.1842026859650927,0.1398288427030104,3.0,2.5,3.0,8.5,4.5,4.0,4.0,4.17,3.0,3.0,2.0,3.0,3.0,3.0,4,5,4,4,4,4,0.1398288427030104,0.2893387125662832,0.0733595999805785,0.1842026859650927,0.1398288427030104,0.1398288427030104,-0.22458831712750138,0.35114982182535287
TA045,AI,False,none,TA045_T15,15,S01,114,65,3.808995666676992,0.9839285714285716,2.872142473644944,2.872142473644944,0.3526676291271112,0.3073602469305689,1.5,1.0,2.0,4.5,3.0,3.0,3.5,3.17,2.0,1.0,1.0,1.0,2.0,2.0,3,3,3,3,4,3,0.2389268460993016,-0.4630501014744919,-0.4630501014744919,0.3526676291271112,0.3073602469305689,0.2389268460993016,1.4844445760046334,-0.9293519583502186
TA045,AI,False,none,TA045_T17,17,S01,148,82,3.782258700592779,0.9383561643835616,2.9353885219014924,2.9353885219014924,0.2281620987400751,0.2008981172519568,1.5,2.0,2.0,5.5,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,4,4,4,4,4,4,0.2008981172519568,0.0632460482565484,-0.3998040532179434,0.2281620987400751,0.2008981172519568,0.2008981172519568,0.8286054444712576,-0.03364066645742934
TA045,AI,False,none,TA045_T19,19,S01,73,38,3.1722696170693387,0.903448275862069,3.5858464947139677,3.5858464947139677,0.2425425099832296,0.2665549624320922,1.5,1.0,2.0,4.5,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3,3,3,3,3,3,0.1574699817616118,0.6504579728124753,0.2506539195945318,0.2425425099832296,0.2665549624320922,0.1574699817616118,0.0796487602120025,0.965744094057415
TA045,AI,False,none,TA045_T21,21,S01,131,68,3.681759153221965,0.952542372881356,3.1049288338914405,3.1049288338914405,0.1650921452534123,0.1368356177813356,1.5,1.0,1.0,3.5,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,0.089828421933905,-0.4809176608225272,-0.4809176608225272,0.1650921452534123,0.1368356177813356,0.089828421933905,-1.086889885637674,-0.959761024946618
TA048,AI,False,none,TA048_T1,1,S01,96,54,3.087062700094462,0.8466666666666663,2.5892434300742084,3.742554587802213,,,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1,1,1,1,1,1,,,,,,,,
TA048,AI,False,none,TA048_T3,3,S01,289,155,4.178224025470992,0.9383561643835616,3.3192707480629906,4.24061986582265,0.1471246084851502,0.2959651802613228,3.0,2.0,1.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4,4,4,4,4,4,0.2959651802613228,0.7300273179887822,0.7300273179887822,0.1471246084851502,0.2959651802613228,0.2959651802613228,0.6927522203139812,0.9932568825305808
TA048,AI,False,none,TA048_T5,5,S01,352,193,4.437214522920765,0.9472826086956524,3.364723875574101,3.91128607229753,0.2368876215663914,0.1084933326484132,3.0,3.0,2.0,8.0,4.0,4.0,3.5,3.83,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,3,4,0.1084933326484132,0.0454531275111103,0.0454531275111103,0.2368876215663914,0.1084933326484132,0.1084933326484132,-2.247283993725209,-0.07743290640718631
TA048,AI,False,none,TA048_T7,7,S01,245,129,4.087192675922765,0.9508333333333334,3.4300693112372933,5.379748463630676,0.3158099863848643,0.2618540470980326,3.0,2.0,2.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4,4,4,4,4,4,0.2585101320150031,0.0653454356631924,0.0653454356631924,0.3158099863848643,0.2618540470980326,0.2585101320150031,0.1053616353012481,-0.04632087864876839
TA048,AI,False,none,TA048_T9,9,S01,125,69,3.697830806883185,0.9666666666666668,3.321259437008937,3.652598584382384,0.3420878076159042,0.3353566433085143,3.0,2.0,2.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3,3,3,3,3,3,0.2354348081754443,-0.1088098742283563,-0.1088098742283563,0.3420878076159042,0.3353566433085143,0.2354348081754443,-0.25651823414488345,-0.3187037913905766
TA048,AI,False,none,TA048_T11,11,S01,220,113,4.26197136571959,0.9884615384615386,3.7173298888644855,4.648997099353717,0.416597568947465,0.430196152205248,3.0,3.0,2.0,8.0,3.0,3.0,3.5,3.17,3.0,3.0,3.0,3.0,2.0,2.0,3,3,3,3,4,3,0.2726520278069071,0.3960704518555484,0.2872605776271921,0.416597568947465,0.430196152205248,0.2726520278069071,0.3271425922437299,0.4709406580976754
TA048,AI,False,none,TA048_T13,13,S01,102,58,3.826091855259349,0.9836734693877552,3.3611957751985253,4.076312482357025,0.3942302317900903,0.2491954291893424,3.0,2.0,1.0,6.0,2.0,2.0,2.5,2.17,3.0,3.0,2.0,2.0,1.0,1.0,2,2,2,2,3,2,0.2491954291893424,-0.3561341136659601,-0.3561341136659601,0.3942302317900903,0.2491954291893424,0.2491954291893424,-0.040716637138895416,-0.7055245938778401
TA048,AI,False,none,TA048_T15,15,S01,34,17,2.833213344056216,1.0,4.603186966199428,5.3286613361401995,0.4319623323956574,0.3572896093314391,2.0,1.0,2.0,5.0,2.0,1.0,2.0,1.67,2.0,2.0,1.0,1.0,2.0,2.0,2,2,1,1,2,2,0.3572896093314391,1.2419911910009027,0.8858570773349426,0.4319623323956574,0.3572896093314391,0.3572896093314391,1.654475511395496,1.7939801624377976
TA048,AI,False,none,TA048_T17,17,S01,75,40,3.446277940917956,0.9516129032258064,3.6351455817388936,4.740045540473041,0.4557395717996864,0.4650322302946904,2.5,2.0,1.5,6.0,2.0,2.0,3.0,2.33,3.0,2.0,2.0,2.0,2.0,1.0,2,2,2,2,3,3,0.2365686179600127,-0.9680413844605344,-0.9680413844605344,0.4557395717996864,0.4650322302946904,0.2365686179600127,-0.23873720798598025,-1.6625616480492489
TA048,AI,False,none,TA048_T19,19,S01,40,23,3.014946880179594,0.9714285714285714,3.1125036492234184,3.1125036492234184,0.4649506507849692,0.2834641452067429,1.0,2.0,1.0,4.0,2.5,2.5,2.5,2.5,1.0,1.0,2.0,2.0,1.0,1.0,3,2,3,2,3,2,0.2834641452067429,-0.5226419325154752,-1.4906833169760096,0.4649506507849692,0.2834641452067429,0.2834641452067429,0.49670414034132,-0.9659466546278649
TA048,AI,False,none,TA048_T21,21,S01,83,43,3.499018605016054,0.9647058823529412,3.5388627294451,5.21086600151929,0.2819356462364326,0.4377036054166675,2.5,2.0,2.0,6.5,1.0,1.0,2.0,1.33,3.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,2,2,0.2203440336879625,0.4263590802216814,-1.0643242367543282,0.2819356462364326,0.4377036054166675,0.2203440336879625,-0.49318002660080845,0.5183127699354312
TA049,AI,False,none,TA049_T1,1,S01,72,38,2.866648484629242,0.8275862068965516,2.7357632004504286,2.7357632004504286,,,1.5,2.0,1.0,4.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1,1,,,,,,,,
TA049,AI,False,none,TA049_T3,3,S01,161,87,3.856388799142281,0.9474358974358976,3.442971734492027,3.442971734492027,0.1692506079628591,0.2388660230133884,2.0,3.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3,3,3,3,3,3,0.2388660230133884,0.7072085340415986,0.7072085340415986,0.1692506079628591,0.2388660230133884,0.2388660230133884,-0.24360929973239245,0.6910190645933706
TA049,AI,False,none,TA049_T5,5,S01,110,55,3.7614578118214146,0.9739130434782608,3.108727236966101,3.108727236966101,0.2485882784636836,0.1783395281474292,1.5,2.0,2.0,5.5,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3,3,3,3,3,3,0.1783395281474292,-0.3342444975259262,-0.3342444975259262,0.2485882784636836,0.1783395281474292,0.1783395281474292,-0.7256888634940929,-0.4231403357402739
TA049,AI,False,none,TA049_T7,7,S01,169,89,3.778238334792628,0.92875,3.5911324445862864,3.5911324445862864,0.2657492521087309,0.2004624602645457,2.0,2.0,1.0,5.0,3.5,3.0,4.0,3.5,3.0,1.0,2.0,2.0,1.0,1.0,4,3,3,3,4,4,0.1850450766848856,0.4824052076201854,0.1481607100942592,0.2657492521087309,0.2004624602645457,0.1850450766848856,-0.6722807168489129,0.4505216712719411
TA049,AI,False,none,TA049_T9,9,S01,31,17,2.670119889806817,0.9625,4.853828598471249,4.853828598471249,0.7275728059446628,0.5953945872763372,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,1,1,1,1,0.484838519474679,1.262696153884962,1.262696153884962,0.7275728059446628,0.5953945872763372,0.484838519474679,1.7155048709136456,1.2852866260271456
TA049,AI,False,none,TA049_T11,11,S01,166,89,3.864500437365912,0.94125,3.238685641588286,3.238685641588286,0.2293408178378908,0.631856148200432,2.0,2.0,2.0,6.0,3.0,2.5,4.0,3.17,3.0,1.0,2.0,2.0,2.0,2.0,3,3,3,2,4,4,0.1509237832522086,-1.6151429568829627,-1.6151429568829627,0.2293408178378908,0.631856148200432,0.1509237832522086,-0.9440489447867428,-1.7934614314669939
TA049,AI,False,none,TA049_T13,13,S01,24,13,2.458311329683084,0.9,4.326635784336498,4.326635784336498,0.5118962724706209,0.5214228927284169,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.17,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,2,1,0.465818860763962,1.0879501427482126,-0.5271928141347502,0.5118962724706209,0.5214228927284169,0.465818860763962,1.5640176784954438,1.0983411709010749
TA049,AI,False,none,TA049_T15,15,S01,153,82,3.9521631527908383,0.973972602739726,3.859862111854168,3.859862111854168,0.1794899867906468,0.3725157731178352,1.5,2.0,2.0,5.5,3.0,3.5,3.5,3.33,2.0,1.0,2.0,2.0,2.0,2.0,3,3,4,3,4,3,0.2103261034804202,-0.4667736724823301,-0.9939664866170804,0.1794899867906468,0.3725157731178352,0.2103261034804202,-0.4709231725862011,-0.5649216946882561
TA049,AI,False,none,TA049_T17,17,S01,54,33,2.9007259676818085,0.9166666666666666,2.9123993289789984,2.9123993289789984,0.5390351237503338,0.4891735879760922,1.5,1.0,2.0,4.5,2.0,1.5,2.0,1.83,2.0,1.0,1.0,1.0,2.0,2.0,2,2,2,1,2,2,0.3658412463728643,-0.9474627828751698,-1.94142926949225,0.5390351237503338,0.4891735879760922,0.3658412463728643,0.7677190519463205,-1.0791688808298185
TA049,AI,False,none,TA049_T19,19,S01,122,62,3.675867308244873,0.9716981132075472,4.511968625050325,4.511968625050325,0.3068777643673887,0.3658715979584177,1.5,3.0,2.0,6.5,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3,3,3,3,3,3,0.1622349559048893,1.5995692960713264,-0.3418599734209238,0.3068777643673887,0.3658715979584177,0.1622349559048893,-0.8539580649148217,1.6456777014863513
TA049,AI,False,none,TA049_T21,21,S01,259,148,4.2739854782756606,0.9553956834532374,4.260988095713976,4.295967643111184,0.2910183762856256,0.2562829631891634,2.5,2.0,2.0,6.5,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4,4,4,4,4,4,0.1716507963179538,-0.2509805293363492,-0.592840502757273,0.2910183762856256,0.2562829631891634,0.1716507963179538,-0.7789630689410367,-0.33406350744791324
TA049,AI,False,none,TA049_T23,23,S01,116,61,3.620429514939949,0.9634615384615384,3.5131796702523443,3.5131796702523443,0.3957505789670064,0.3035549244302254,1.5,2.0,1.0,4.5,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3,3,3,3,3,3,0.1902723036853421,-0.7478084254616313,-1.3406489282189042,0.3957505789670064,0.3035549244302254,0.1902723036853421,-0.6306470600900991,-0.865576167200616
TA049,AI,False,none,TA049_T25,25,S01,46,23,3.1354942159291497,1.0,3.5770422611385584,5.241874085532294,0.358246951763107,0.2580264516541748,2.0,1.0,2.0,5.0,1.5,1.5,1.5,1.5,2.0,2.0,1.0,1.0,2.0,2.0,1,2,1,2,1,2,0.2470996990640727,0.063862590886214,-1.2767863373326902,0.358246951763107,0.2580264516541748,0.2470996990640727,-0.17802997009403582,0.0027595766410215923
TA049,AI,False,none,TA049_T27,27,S01,17,10,1.9730014063936128,0.8,3.5324434369802473,3.5324434369802473,0.7007124999015975,0.4895536254536489,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,1,1,1,1,0.4516175555998606,-0.044598824158311,-1.3213851614910013,0.7007124999015975,0.4895536254536489,0.4516175555998606,1.450907560132929,-0.11327379354703318
TA056,AI,False,none,TA056_T1,1,S01,47,28,2.7193909217036594,0.8210526315789476,3.061235675311764,3.061235675311764,,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1,1,,,,,,,,
TA056,AI,False,none,TA056_T3,3,S01,63,35,3.018269593559733,0.9192307692307692,3.973385962572965,3.973385962572965,0.2112141268445658,0.2990546269822539,1.5,2.0,1.0,4.5,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2,2,2,2,2,2,0.2990546269822539,0.9121502872612012,0.9121502872612012,0.2112141268445658,0.2990546269822539,0.2990546269822539,0.7629216956479256,1.0704556485911996
TA056,AI,False,none,TA056_T5,5,S01,88,50,3.2811235607848124,0.8878048780487803,3.691531935136071,3.691531935136071,0.2970311871778134,0.2231496884560966,1.0,2.0,2.0,5.0,2.0,2.0,2.5,2.17,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,3,2,0.2231496884560966,-0.2818540274368937,-0.2818540274368937,0.2970311871778134,0.2231496884560966,0.2231496884560966,-0.6009091637825078,-0.1653849589292429
TA056,AI,False,none,TA056_T7,7,S01,87,48,3.432115781892241,0.9410256410256408,3.5315804375843567,3.6213849442891584,0.3420491333525171,0.2610741410548374,2.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3,3,3,3,3,3,0.2090081781794541,-0.1599514975517144,-0.4418055249886081,0.3420491333525171,0.2610741410548374,0.2090081781794541,-0.8549984034120391,-0.039211129624722
TA056,AI,False,none,TA056_T9,9,S01,885,482,4.692853426331032,0.941014799154334,2.339725616546565,4.2858313981581615,0.1587265776665225,0.2282271629547473,3.0,3.0,1.5,7.5,4.0,3.5,4.0,3.83,3.0,3.0,3.0,3.0,2.0,1.0,4,4,4,3,4,4,0.2282271629547473,-1.1918548210377915,-1.6336603460264,0.2212914335623252,0.2971632154443386,0.2878926171915743,-0.5096790469588895,-1.107270946914285
TA056,AI,False,none,TA056_T11,11,S01,67,35,3.0404387273591684,0.8307692307692307,3.5518434349413415,3.5518434349413415,0.3694133622941332,0.3773795814784991,1.5,2.0,2.0,5.5,3.0,3.0,3.5,3.17,2.0,1.0,2.0,2.0,2.0,2.0,3,3,3,3,4,3,0.3509014005409242,1.2121178183947765,-0.4215425276316233,0.3694133622941332,0.424932343404602,0.3509014005409242,1.694484662619426,1.3809336354368835
TA056,AI,False,none,TA056_T13,13,S01,81,42,3.3685765346754035,0.9454545454545454,3.690935043324806,4.404817262116601,0.3752330141404346,0.4251257007147443,2.0,2.0,2.5,6.5,3.0,2.5,3.0,2.83,2.0,2.0,2.0,2.0,3.0,2.0,3,3,3,2,3,3,0.3126933097304256,0.1390916083834645,-0.2824509192481588,0.3752330141404346,0.4251257007147443,0.3586164100086842,1.0079763228580916,0.27031004141658826
TA056,AI,False,none,TA056_T15,15,S01,345,174,4.38212168861688,0.9345454545454548,2.0168530233582853,2.666825139998562,0.2379825060541867,0.3780303188327523,3.0,3.0,1.0,7.0,3.0,2.5,4.0,3.17,3.0,3.0,3.0,3.0,1.0,1.0,3,3,3,2,4,4,0.2057061003537414,-1.6740820199665207,-1.9565329392146795,0.2379825060541867,0.3780303188327523,0.2093215079330677,-0.9143288728965249,-1.606394733278198
TA056,AI,False,none,TA056_T17,17,S01,162,83,3.7302020593463263,0.9554054054054054,2.0846935741119332,2.6171749574797496,0.2828523721515547,0.2240091218332119,3.0,2.0,2.0,7.0,2.5,2.0,3.0,2.5,3.0,3.0,2.0,2.0,2.0,2.0,3,2,2,2,3,3,0.2240091218332119,0.0678405507536479,-1.8886923884610316,0.2828523721515547,0.2240091218332119,0.2240091218332119,-0.5854671940754849,0.19656244330177633
